subjectID, block_type, block_number, trial_number, trial_type, arrangement, prob_loc, high_loc, A_amount_loc, A_prob_loc, B_amount_loc, B_prob_loc, A_amount, A_prob, B_amount, B_prob, A_color, B_color,chosen_color, chosen_amount, chosen_prob, choice,startRT, choiceRT, spin_degrees, outcome, outcome_amount
13NA,practice,1,1,experimental,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,50,70,100,30,yellow,blue,blue,100,30,B,2597,11108,114,no_win,0
13NA,practice,1,2,experimental,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,30,80,70,30,yellow,blue,blue,70,30,B,4072,7319,50,no_win,0
13NA,practice,1,3,experimental,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,60,70,70,50,blue,yellow,yellow,70,50,B,2311,8027,128,no_win,0
13NA,practice,1,4,experimental,vertical,right,top,left-top,right-top,left-bottom,right-bottom,10,80,80,20,blue,yellow,yellow,80,20,B,1319,9280,242,no_win,0
13NA,practice,1,5,catch,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,90,60,40,20,blue,yellow,blue,90,60,A,1669,7949,139,no_win,0
13NA,practice,1,6,experimental,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,30,50,90,20,blue,yellow,yellow,90,20,B,3008,6418,233,no_win,0
13NA,exp,1,1,experimental,vertical,right,top,left-top,right-top,left-bottom,right-bottom,60,70,90,30,blue,yellow,blue,60,70,A,9385,11388,283,win,60
13NA,exp,1,2,catch,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,80,90,60,80,yellow,blue,yellow,80,90,A,1320,7232,331,win,80
13NA,exp,1,3,experimental,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,30,60,90,10,yellow,blue,yellow,30,60,A,2157,12616,141,no_win,0
13NA,exp,1,4,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,40,90,70,40,blue,yellow,yellow,70,40,B,10582,17534,314,win,70
