subjectID, block_type, block_number, trial_number, mouse_rt, x, y, element, info_type
13NA,practice,1,1,224,772,442,none,none
13NA,practice,1,1,232,772,443,none,none
13NA,practice,1,1,247,772,444,none,none
13NA,practice,1,1,278,772,445,none,none
13NA,practice,1,1,316,772,446,none,none
13NA,practice,1,1,339,772,446,none,none
13NA,practice,1,1,361,771,446,none,none
13NA,practice,1,1,376,770,446,none,none
13NA,practice,1,1,823,769,444,none,none
13NA,practice,1,1,829,766,441,none,none
13NA,practice,1,1,835,765,437,none,none
13NA,practice,1,1,843,761,430,none,none
13NA,practice,1,1,858,757,424,none,none
13NA,practice,1,1,875,754,418,choice-button-left,B_choice_button
13NA,practice,1,1,892,750,408,choice-button-left,B_choice_button
13NA,practice,1,1,909,749,402,none,none
13NA,practice,1,1,925,747,400,none,none
13NA,practice,1,1,942,746,399,none,none
13NA,practice,1,1,958,745,398,none,none
13NA,practice,1,1,975,742,397,none,none
13NA,practice,1,1,992,739,396,none,none
13NA,practice,1,1,1009,738,395,none,none
13NA,practice,1,1,1025,736,394,none,none
13NA,practice,1,1,1042,735,394,none,none
13NA,practice,1,1,1058,734,394,none,none
13NA,practice,1,1,1075,734,391,none,none
13NA,practice,1,1,1091,733,390,none,none
13NA,practice,1,1,1307,729,385,none,none
13NA,practice,1,1,1313,724,379,none,none
13NA,practice,1,1,1320,720,374,none,none
13NA,practice,1,1,1327,716,369,none,none
13NA,practice,1,1,1341,707,359,none,none
13NA,practice,1,1,1358,696,349,none,none
13NA,practice,1,1,1374,683,339,none,none
13NA,practice,1,1,1391,663,322,none,none
13NA,practice,1,1,1408,650,308,none,none
13NA,practice,1,1,1424,641,300,left-top,B_prob
13NA,practice,1,1,1441,626,283,left-top,B_prob
13NA,practice,1,1,1458,618,274,left-top,B_prob
13NA,practice,1,1,1475,616,271,left-top,B_prob
13NA,practice,1,1,1492,615,271,left-top,B_prob
13NA,practice,1,1,1514,614,271,left-top,B_prob
13NA,practice,1,1,1527,614,271,left-top,B_prob
13NA,practice,1,1,1562,613,271,left-top,B_prob
13NA,practice,1,1,1590,612,271,left-top,B_prob
13NA,practice,1,1,1608,610,270,left-top,B_prob
13NA,practice,1,1,1624,610,270,left-top,B_prob
13NA,practice,1,1,1641,609,270,left-top,B_prob
13NA,practice,1,1,1658,607,270,left-top,B_prob
