subjectID, block_type, block_number, trial_number, trial_type, arrangement, prob_loc, high_loc, A_amount_loc, A_prob_loc, B_amount_loc, B_prob_loc, A_amount, A_prob, B_amount, B_prob, A_color, B_color,chosen_color, chosen_amount, chosen_prob, choice,startRT, choiceRT, spin_degrees, outcome, outcome_amount
03AN,practice,1,1,catch,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,60,70,20,50,yellow,blue,yellow,60,70,A,1500,7947,122,win,60
03AN,practice,1,2,experimental,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,20,60,60,40,blue,yellow,yellow,60,40,B,1367,10117,266,win,60
03AN,practice,1,3,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,10,50,40,20,blue,yellow,blue,10,50,A,1354,5185,162,no_win,0
03AN,practice,1,4,experimental,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,20,60,50,50,yellow,blue,blue,50,50,B,967,6742,4,no_win,0
03AN,practice,1,5,experimental,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,20,90,90,50,blue,yellow,yellow,90,50,B,802,4572,96,no_win,0
03AN,practice,1,6,experimental,vertical,right,top,left-top,right-top,left-bottom,right-bottom,10,60,40,20,blue,yellow,blue,10,60,A,893,13884,84,no_win,0
03AN,exp,1,1,experimental,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,30,80,100,10,yellow,blue,yellow,30,80,A,1377,9278,236,win,30
03AN,exp,1,2,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,40,80,100,30,blue,yellow,yellow,100,30,B,776,8436,52,no_win,0
03AN,exp,1,3,experimental,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,50,90,60,40,yellow,blue,yellow,50,90,A,833,5709,256,win,50
03AN,exp,1,4,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,20,60,90,30,yellow,blue,blue,90,30,B,788,5536,336,win,90
03AN,exp,1,5,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,40,60,50,40,yellow,blue,yellow,40,60,A,1188,7897,117,no_win,0
03AN,exp,1,6,experimental,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,20,80,90,20,blue,yellow,yellow,90,20,B,948,8627,20,no_win,0
03AN,exp,1,7,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,50,50,70,30,blue,yellow,blue,50,50,A,801,6623,220,win,50
03AN,exp,1,8,experimental,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,10,80,80,20,yellow,blue,blue,80,20,B,623,6970,302,win,80
03AN,exp,1,9,experimental,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,50,70,100,30,blue,yellow,blue,50,70,A,689,5668,358,win,50
03AN,exp,1,10,experimental,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,10,90,100,20,yellow,blue,yellow,10,90,A,1600,8155,185,win,10
03AN,exp,1,11,catch,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,70,80,30,40,yellow,blue,yellow,70,80,A,696,3505,22,no_win,0
03AN,exp,1,12,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,30,80,40,30,yellow,blue,yellow,30,80,A,622,11420,92,win,30
03AN,exp,1,13,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,60,60,90,50,yellow,blue,blue,90,50,B,643,9257,1,no_win,0
03AN,exp,1,14,catch,vertical,right,top,left-top,right-top,left-bottom,right-bottom,80,70,30,40,blue,yellow,blue,80,70,A,1024,4238,113,win,80
03AN,exp,1,15,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,40,60,70,50,yellow,blue,blue,70,50,B,2364,28677,274,win,70
03AN,exp,1,16,catch,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,50,70,30,50,yellow,blue,yellow,50,70,A,1156,4062,87,no_win,0
03AN,exp,1,17,experimental,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,30,60,80,20,yellow,blue,blue,80,20,B,1941,6046,231,no_win,0
03AN,exp,1,18,experimental,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,50,80,60,30,blue,yellow,blue,50,80,A,2166,3856,284,win,50
03AN,exp,1,19,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,60,50,70,40,blue,yellow,blue,60,50,A,899,5983,115,no_win,0
03AN,exp,1,20,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,10,80,70,30,blue,yellow,yellow,70,30,B,819,3574,215,no_win,0
03AN,exp,1,21,experimental,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,30,60,40,40,blue,yellow,blue,30,60,A,831,6233,132,no_win,0
03AN,exp,1,22,experimental,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,60,80,80,40,blue,yellow,blue,60,80,A,1459,5639,43,no_win,0
03AN,exp,1,23,experimental,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,20,70,80,30,blue,yellow,yellow,80,30,B,694,5851,313,win,80
03AN,exp,1,24,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,40,90,70,40,yellow,blue,blue,70,40,B,994,44163,256,win,70
03AN,exp,1,25,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,60,70,80,40,yellow,blue,blue,80,40,B,1214,18932,171,no_win,0
03AN,exp,1,26,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,30,80,70,30,blue,yellow,blue,30,80,A,942,7422,155,win,30
03AN,exp,1,27,experimental,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,10,60,70,10,yellow,blue,yellow,10,60,A,983,5662,354,win,10
03AN,exp,1,28,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,10,90,80,20,blue,yellow,yellow,80,20,B,2192,6985,249,no_win,0
03AN,exp,1,29,experimental,vertical,right,top,left-top,right-top,left-bottom,right-bottom,40,70,50,40,blue,yellow,blue,40,70,A,946,5042,230,win,40
03AN,exp,1,30,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,30,90,80,40,yellow,blue,blue,80,40,B,682,3196,115,no_win,0
03AN,exp,1,31,experimental,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,20,90,40,50,yellow,blue,yellow,20,90,A,626,5588,162,win,20
03AN,exp,1,32,experimental,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,20,50,70,30,blue,yellow,yellow,70,30,B,1023,9475,303,win,70
03AN,exp,1,33,experimental,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,30,60,100,20,yellow,blue,blue,100,20,B,599,4239,345,win,100
03AN,exp,1,34,experimental,vertical,right,top,left-top,right-top,left-bottom,right-bottom,40,60,80,50,blue,yellow,yellow,80,50,B,957,3796,97,no_win,0
03AN,exp,1,35,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,40,90,100,20,blue,yellow,blue,40,90,A,456,5298,339,win,40
03AN,exp,1,36,experimental,vertical,right,top,left-top,right-top,left-bottom,right-bottom,10,60,40,20,blue,yellow,blue,10,60,A,834,3458,237,win,10
03AN,exp,1,37,catch,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,90,80,70,50,yellow,blue,yellow,90,80,A,705,3015,308,win,90
03AN,exp,1,38,experimental,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,20,60,50,40,yellow,blue,blue,50,40,B,682,13106,232,win,50
03AN,exp,1,39,experimental,vertical,right,top,left-top,right-top,left-bottom,right-bottom,40,70,80,20,blue,yellow,blue,40,70,A,466,5743,8,no_win,0
03AN,exp,1,40,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,40,80,80,20,blue,yellow,blue,40,80,A,681,6162,178,win,40
03AN,exp,1,41,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,40,90,80,30,blue,yellow,blue,40,90,A,543,5341,112,win,40
03AN,exp,1,42,experimental,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,30,50,90,20,yellow,blue,blue,90,20,B,852,3999,349,win,90
