subjectID, block_type, block_number, trial_number, trial_type, arrangement, prob_loc, high_loc, A_amount_loc, A_prob_loc, B_amount_loc, B_prob_loc, A_amount, A_prob, B_amount, B_prob, A_color, B_color,chosen_color, chosen_amount, chosen_prob, choice,startRT, choiceRT, spin_degrees, outcome, outcome_amount
02NA,practice,1,1,experimental,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,40,70,80,20,yellow,blue,blue,80,20,B,2355,12670,298,loss,80
02NA,practice,1,2,experimental,vertical,right,top,left-top,right-top,left-bottom,right-bottom,40,90,80,30,blue,yellow,blue,40,90,A,1510,10764,184,loss,40
02NA,practice,1,3,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,20,50,70,30,yellow,blue,yellow,20,50,A,1164,15285,60,no_loss,0
02NA,practice,1,4,experimental,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,10,90,70,30,yellow,blue,yellow,10,90,A,972,8205,355,loss,10
02NA,practice,1,5,experimental,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,50,80,60,30,yellow,blue,blue,60,30,B,1267,4656,349,loss,60
02NA,practice,1,6,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,40,90,50,30,blue,yellow,yellow,50,30,B,982,5204,117,no_loss,0
02NA,exp,1,1,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,30,80,40,30,blue,yellow,yellow,40,30,B,50866,4763,112,no_loss,0
02NA,exp,1,2,experimental,vertical,right,top,left-top,right-top,left-bottom,right-bottom,60,80,70,40,blue,yellow,yellow,70,40,B,5127,6840,257,loss,70
02NA,exp,1,3,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,30,50,100,30,yellow,blue,yellow,30,50,A,1004,7312,327,loss,30
02NA,exp,1,4,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,20,90,40,50,blue,yellow,blue,20,90,A,1121,5437,291,loss,20
02NA,exp,1,5,experimental,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,40,80,100,30,blue,yellow,blue,40,80,A,1045,7538,114,loss,40
02NA,exp,1,6,experimental,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,40,60,50,40,blue,yellow,yellow,50,40,B,937,12935,123,no_loss,0
02NA,exp,1,7,experimental,vertical,right,top,left-top,right-top,left-bottom,right-bottom,10,60,40,40,blue,yellow,blue,10,60,A,1469,8373,259,loss,10
02NA,exp,1,8,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,20,60,60,40,yellow,blue,yellow,20,60,A,1191,4826,6,no_loss,0
02NA,exp,1,9,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,40,90,100,20,blue,yellow,yellow,100,20,B,856,11316,33,no_loss,0
02NA,exp,1,10,experimental,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,60,70,70,50,blue,yellow,blue,60,70,A,1157,6782,276,loss,60
02NA,exp,1,11,experimental,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,60,70,90,30,yellow,blue,blue,90,30,B,1144,11398,292,loss,90
02NA,exp,1,12,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,50,50,70,30,yellow,blue,yellow,50,50,A,1726,7850,102,no_loss,0
02NA,exp,1,13,experimental,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,30,70,60,50,yellow,blue,yellow,30,70,A,2717,5060,250,loss,30
02NA,exp,1,14,catch,vertical,left,top,right-top,left-top,right-bottom,left-bottom,60,70,20,50,blue,yellow,yellow,20,50,B,1699,4647,110,no_loss,0
02NA,exp,1,15,catch,vertical,left,top,right-top,left-top,right-bottom,left-bottom,80,90,60,80,blue,yellow,yellow,60,80,B,6552,4246,160,loss,60
02NA,exp,1,16,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,10,50,40,20,blue,yellow,blue,10,50,A,1795,18848,283,loss,10
02NA,exp,1,17,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,50,50,80,40,blue,yellow,blue,50,50,A,1321,5484,209,loss,50
02NA,exp,1,18,catch,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,90,80,70,50,blue,yellow,yellow,70,50,B,1054,3820,153,no_loss,0
02NA,exp,1,19,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,20,70,80,30,yellow,blue,yellow,20,70,A,1611,6744,210,loss,20
02NA,exp,1,20,catch,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,80,90,50,60,blue,yellow,yellow,50,60,B,940,6836,192,loss,50
02NA,exp,1,21,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,10,60,40,20,yellow,blue,blue,40,20,B,1366,4809,135,no_loss,0
02NA,exp,1,22,catch,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,50,70,30,50,yellow,blue,blue,30,50,B,1272,7553,33,no_loss,0
