subjectID, block_type, block_number, trial_number, trial_type, arrangement, prob_loc, high_loc, A_amount_loc, A_prob_loc, B_amount_loc, B_prob_loc, A_amount, A_prob, B_amount, B_prob, A_color, B_color,chosen_color, chosen_amount, chosen_prob, choice,startRT, choiceRT, spin_degrees, outcome, outcome_amount
11IA,practice,1,1,catch,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,80,70,30,40,yellow,blue,yellow,80,70,A,1131,10830,238,loss,80
11IA,practice,1,2,experimental,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,20,60,60,40,yellow,blue,blue,60,40,B,5238,8283,254,loss,60
11IA,practice,1,3,experimental,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,10,90,100,20,yellow,blue,yellow,10,90,A,10689,24749,133,loss,10
11IA,practice,1,4,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,30,60,70,20,blue,yellow,yellow,70,20,B,15556,8300,199,no_loss,0
11IA,practice,1,5,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,40,60,80,50,yellow,blue,yellow,40,60,A,9155,17765,1,no_loss,0
11IA,practice,1,6,experimental,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,20,80,50,40,yellow,blue,yellow,20,80,A,5389,10248,191,loss,20
11IA,exp,1,1,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,30,60,90,10,blue,yellow,blue,30,60,A,16715,697,245,loss,30
11IA,exp,1,2,catch,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,90,80,70,50,yellow,blue,yellow,90,80,A,1073,3083,345,loss,90
11IA,exp,1,3,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,10,70,90,20,blue,yellow,yellow,90,20,B,1255,15399,286,no_loss,0
11IA,exp,1,4,experimental,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,50,80,60,30,yellow,blue,yellow,50,80,A,638,5749,93,loss,50
11IA,exp,1,5,catch,vertical,left,top,right-top,left-top,right-bottom,left-bottom,70,80,30,40,blue,yellow,blue,70,80,A,1239,4298,13,no_loss,0
