subjectID, block_type, block_number, trial_number, mouse_rt, x, y, element, info_type
11IA,practice,1,1,1430,646,472,none,none
11IA,practice,1,1,3965,528,285,left-top,B_amount
11IA,practice,1,1,5028,514,675,left-bottom,B_prob
11IA,practice,1,1,5845,929,290,right-top,A_amount
11IA,practice,1,1,6364,894,665,right-bottom,A_prob
11IA,practice,1,1,7196,706,482,none,none
11IA,practice,1,1,9697,868,638,right-bottom,A_prob
11IA,practice,1,1,10198,729,462,none,none
11IA,practice,1,1,10796,726,459,choice-button-right,A_choice_button
11IA,practice,1,2,2182,730,466,none,none
11IA,practice,1,2,3015,897,318,right-top,A_amount
11IA,practice,1,2,3699,885,623,right-bottom,A_prob
11IA,practice,1,2,4465,486,718,left-bottom,B_prob
11IA,practice,1,2,5116,520,270,left-top,B_amount
11IA,practice,1,2,5916,535,631,left-bottom,B_prob
11IA,practice,1,2,6100,537,655,left-bottom,B_prob
11IA,practice,1,2,6715,539,692,left-bottom,B_prob
11IA,practice,1,2,8249,634,459,choice-button-left,B_choice_button
11IA,practice,1,3,1149,871,296,right-top,A_prob
11IA,practice,1,3,2965,877,657,right-bottom,A_amount
11IA,practice,1,3,3765,499,714,left-bottom,B_amount
11IA,practice,1,3,4398,505,323,left-top,B_prob
11IA,practice,1,3,5282,904,304,right-top,A_prob
11IA,practice,1,3,5748,748,466,none,none
11IA,practice,1,3,7198,858,286,right-top,A_prob
11IA,practice,1,3,7948,651,480,none,none
11IA,practice,1,3,8648,924,247,right-top,A_prob
11IA,practice,1,3,9882,735,469,none,none
11IA,practice,1,3,10449,893,667,right-bottom,A_amount
11IA,practice,1,3,10915,719,463,none,none
11IA,practice,1,3,11465,931,259,right-top,A_prob
11IA,practice,1,3,12066,530,320,left-top,B_prob
11IA,practice,1,3,12549,610,462,none,none
11IA,practice,1,3,13148,504,677,left-bottom,B_amount
11IA,practice,1,3,13749,630,469,none,none
11IA,practice,1,3,14466,650,465,none,none
11IA,practice,1,3,16015,925,247,right-top,A_prob
11IA,practice,1,3,16949,727,470,none,none
11IA,practice,1,3,17199,862,305,right-top,A_prob
11IA,practice,1,3,23149,514,242,left-top,B_prob
11IA,practice,1,3,24016,619,463,none,none
11IA,practice,1,3,24416,514,307,left-top,B_prob
11IA,practice,1,3,24715,715,460,choice-button-right,A_choice_button
11IA,practice,1,4,150,681,444,none,none
11IA,practice,1,4,933,888,262,right-top,A_amount
11IA,practice,1,4,1549,556,621,left-bottom,B_prob
11IA,practice,1,4,2417,943,241,right-top,A_amount
11IA,practice,1,4,3033,563,288,left-top,A_prob
11IA,practice,1,4,3899,850,672,right-bottom,B_amount
11IA,practice,1,4,4731,887,664,right-bottom,B_amount
11IA,practice,1,4,5599,645,475,none,none
11IA,practice,1,4,6532,643,479,none,none
11IA,practice,1,4,6965,948,262,right-top,A_amount
11IA,practice,1,4,7584,544,692,left-bottom,B_prob
11IA,practice,1,4,8266,724,449,choice-button-right,B_choice_button
11IA,practice,1,5,765,643,470,none,none
11IA,practice,1,5,1198,527,706,left-bottom,A_prob
11IA,practice,1,5,1930,500,275,left-top,B_prob
11IA,practice,1,5,2597,902,306,right-top,B_amount
11IA,practice,1,5,3065,928,632,right-bottom,A_amount
11IA,practice,1,5,3748,903,667,right-bottom,A_amount
11IA,practice,1,5,4382,576,307,none,none
11IA,practice,1,5,4798,520,305,left-top,B_prob
11IA,practice,1,5,5381,868,725,right-bottom,A_amount
11IA,practice,1,5,6050,881,275,right-top,B_amount
11IA,practice,1,5,6682,530,736,none,none
11IA,practice,1,5,7632,879,688,right-bottom,A_amount
11IA,practice,1,5,8165,551,712,none,none
11IA,practice,1,5,9165,648,464,none,none
11IA,practice,1,5,9632,524,694,left-bottom,A_prob
11IA,practice,1,5,9948,876,716,right-bottom,A_amount
11IA,practice,1,5,10815,725,483,none,none
11IA,practice,1,5,11149,512,707,left-bottom,A_prob
11IA,practice,1,5,11482,865,659,right-bottom,A_amount
11IA,practice,1,5,12616,720,468,none,none
11IA,practice,1,5,13433,539,700,left-bottom,A_prob
11IA,practice,1,5,14349,822,694,right-bottom,A_amount
11IA,practice,1,5,14681,852,680,right-bottom,A_amount
11IA,practice,1,5,15132,536,303,left-top,B_prob
11IA,practice,1,5,15598,506,711,left-bottom,A_prob
11IA,practice,1,5,16082,854,674,right-bottom,A_amount
11IA,practice,1,5,16732,875,269,right-top,B_amount
11IA,practice,1,5,17000,681,505,none,none
11IA,practice,1,5,17383,656,469,none,none
11IA,practice,1,5,17731,749,456,choice-button-right,A_choice_button
11IA,practice,1,6,682,710,483,none,none
11IA,practice,1,6,1114,516,713,left-bottom,B_prob
11IA,practice,1,6,1599,841,672,right-bottom,A_prob
11IA,practice,1,6,2531,511,695,left-bottom,B_prob
11IA,practice,1,6,3165,868,668,right-bottom,A_prob
11IA,practice,1,6,3465,904,264,right-top,A_amount
11IA,practice,1,6,3967,534,272,left-top,B_amount
11IA,practice,1,6,5032,518,310,left-top,B_amount
11IA,practice,1,6,5932,531,721,left-bottom,B_prob
11IA,practice,1,6,6482,510,301,left-top,B_amount
11IA,practice,1,6,7348,549,291,left-top,B_amount
11IA,practice,1,6,7649,928,305,right-top,A_amount
11IA,practice,1,6,8149,527,679,left-bottom,B_prob
11IA,practice,1,6,8782,885,647,right-bottom,A_prob
11IA,practice,1,6,9365,916,269,right-top,A_amount
11IA,practice,1,6,9699,882,651,right-bottom,A_prob
11IA,practice,1,6,10215,696,452,choice-button-right,A_choice_button
11IA,exp,1,1,664,654,460,choice-button-left,A_choice_button
11IA,exp,1,2,2616,738,429,none,none
11IA,exp,1,2,3050,722,462,choice-button-right,A_choice_button
11IA,exp,1,3,2182,863,289,right-top,B_amount
11IA,exp,1,3,3216,498,301,left-top,A_amount
11IA,exp,1,3,3632,841,296,right-top,B_amount
11IA,exp,1,3,4582,494,696,left-bottom,A_prob
11IA,exp,1,3,5949,859,664,right-bottom,B_prob
11IA,exp,1,3,6683,547,294,left-top,A_amount
11IA,exp,1,3,9017,938,258,right-top,B_amount
11IA,exp,1,3,9616,537,298,left-top,A_amount
11IA,exp,1,3,11583,496,664,left-bottom,A_prob
11IA,exp,1,3,12665,515,329,left-top,A_amount
11IA,exp,1,3,13049,516,687,left-bottom,A_prob
11IA,exp,1,3,13566,852,669,right-bottom,B_prob
