subjectID, block_type, block_number, trial_number, trial_type, arrangement, prob_loc, high_loc, A_amount_loc, A_prob_loc, B_amount_loc, B_prob_loc, A_amount, A_prob, B_amount, B_prob, A_color, B_color,chosen_color, chosen_amount, chosen_prob, choice,startRT, choiceRT, spin_degrees, outcome, outcome_amount
18IA,practice,1,1,experimental,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,20,80,90,20,yellow,blue,blue,90,20,B,2116,17633,265,no_loss,0
18IA,practice,1,2,catch,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,90,60,40,20,yellow,blue,yellow,90,60,A,3328,15318,110,no_loss,0
18IA,practice,1,3,experimental,vertical,right,top,left-top,right-top,left-bottom,right-bottom,20,60,60,40,blue,yellow,blue,20,60,A,1769,12820,144,no_loss,0
18IA,practice,1,4,experimental,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,20,50,70,30,yellow,blue,yellow,20,50,A,3260,15734,105,no_loss,0
18IA,practice,1,5,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,20,60,70,40,blue,yellow,blue,20,60,A,1374,12797,277,loss,20
18IA,practice,1,6,experimental,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,60,80,80,30,yellow,blue,blue,80,30,B,2879,11107,213,no_loss,0
18IA,exp,1,1,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,40,60,70,50,yellow,blue,blue,70,50,B,5050,4062,192,loss,70
18IA,exp,1,2,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,30,60,100,20,yellow,blue,blue,100,20,B,2439,3684,243,no_loss,0
18IA,exp,1,3,experimental,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,10,70,60,10,yellow,blue,blue,60,10,B,1482,4447,122,no_loss,0
18IA,exp,1,4,experimental,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,30,70,60,50,blue,yellow,yellow,60,50,B,1167,3797,357,loss,60
18IA,exp,1,5,experimental,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,50,80,60,30,yellow,blue,yellow,50,80,A,1576,5443,328,loss,50
18IA,exp,1,6,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,20,60,50,50,blue,yellow,yellow,50,50,B,4913,5307,233,loss,50
18IA,exp,1,7,experimental,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,60,70,100,20,blue,yellow,blue,60,70,A,2004,1729,145,loss,60
18IA,exp,1,8,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,60,50,70,40,yellow,blue,yellow,60,50,A,1262,23137,280,loss,60
18IA,exp,1,9,catch,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,60,70,20,50,blue,yellow,blue,60,70,A,1476,3474,41,no_loss,0
18IA,exp,1,10,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,60,70,90,30,yellow,blue,blue,90,30,B,918,3566,123,no_loss,0
18IA,exp,1,11,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,40,80,100,30,yellow,blue,yellow,40,80,A,11672,2704,101,loss,40
18IA,exp,1,12,catch,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,80,90,50,60,yellow,blue,blue,50,60,B,974,2594,53,no_loss,0
18IA,exp,1,13,catch,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,90,80,70,50,yellow,blue,yellow,90,80,A,2876,2468,216,loss,90
18IA,exp,1,14,experimental,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,30,60,70,30,yellow,blue,yellow,30,60,A,2962,2143,348,loss,30
18IA,exp,1,15,catch,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,50,70,30,50,yellow,blue,blue,30,50,B,1136,1824,209,loss,30
18IA,exp,1,16,experimental,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,60,80,70,40,yellow,blue,blue,70,40,B,1591,3866,356,loss,70
18IA,exp,1,17,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,40,90,90,30,yellow,blue,yellow,40,90,A,833,3085,200,loss,40
18IA,exp,1,18,experimental,vertical,right,top,left-top,right-top,left-bottom,right-bottom,20,60,60,40,blue,yellow,yellow,60,40,B,1157,2832,298,loss,60
18IA,exp,1,19,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,40,90,50,30,blue,yellow,yellow,50,30,B,826,2959,283,loss,50
18IA,exp,1,20,catch,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,90,60,40,20,yellow,blue,yellow,90,60,A,657,1377,287,loss,90
18IA,exp,1,21,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,30,70,90,40,blue,yellow,yellow,90,40,B,1429,2552,323,loss,90
18IA,exp,1,22,experimental,vertical,right,top,left-top,right-top,left-bottom,right-bottom,30,60,70,20,blue,yellow,yellow,70,20,B,1820,1614,161,no_loss,0
18IA,exp,1,23,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,10,60,40,40,yellow,blue,yellow,10,60,A,874,2312,331,loss,10
18IA,exp,1,24,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,60,80,80,40,yellow,blue,blue,80,40,B,748,2490,228,loss,80
18IA,exp,1,25,experimental,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,20,50,70,30,yellow,blue,yellow,20,50,A,1153,3987,57,no_loss,0
18IA,exp,1,26,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,40,90,100,20,blue,yellow,yellow,100,20,B,1308,2800,272,no_loss,0
18IA,exp,1,27,catch,vertical,left,top,right-top,left-top,right-bottom,left-bottom,80,90,70,20,blue,yellow,blue,80,90,A,4486,2831,157,loss,80
18IA,exp,1,28,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,30,80,40,30,blue,yellow,blue,30,80,A,1977,3632,9,no_loss,0
18IA,exp,1,29,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,10,60,70,10,blue,yellow,blue,10,60,A,1142,2188,1,no_loss,0
18IA,exp,1,30,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,20,70,70,40,blue,yellow,yellow,70,40,B,1139,2546,238,loss,70
18IA,exp,1,31,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,30,60,80,20,yellow,blue,blue,80,20,B,3754,1506,83,no_loss,0
18IA,exp,1,32,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,40,90,70,40,blue,yellow,blue,40,90,A,2724,6825,271,loss,40
18IA,exp,1,33,experimental,vertical,right,top,left-top,right-top,left-bottom,right-bottom,30,90,100,20,blue,yellow,yellow,100,20,B,1102,1381,10,no_loss,0
18IA,exp,1,34,experimental,vertical,right,top,left-top,right-top,left-bottom,right-bottom,20,90,40,50,blue,yellow,blue,20,90,A,740,840,44,loss,20
18IA,exp,1,35,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,40,80,90,50,yellow,blue,yellow,40,80,A,890,844,28,no_loss,0
18IA,exp,1,36,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,30,80,100,10,blue,yellow,blue,30,80,A,2888,967,49,no_loss,0
18IA,exp,1,37,experimental,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,10,60,40,20,blue,yellow,blue,10,60,A,1042,3285,178,loss,10
18IA,exp,1,38,experimental,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,50,60,90,20,yellow,blue,blue,90,20,B,819,4235,176,no_loss,0
18IA,exp,1,39,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,30,80,100,40,yellow,blue,yellow,30,80,A,1189,846,22,no_loss,0
18IA,exp,1,40,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,30,60,80,10,yellow,blue,blue,80,10,B,681,1108,189,no_loss,0
18IA,exp,1,41,experimental,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,20,60,50,40,blue,yellow,yellow,50,40,B,1637,1335,278,loss,50
18IA,exp,1,42,catch,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,80,70,30,40,blue,yellow,yellow,30,40,B,1300,1376,163,no_loss,0
18IA,exp,1,43,experimental,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,20,70,50,50,blue,yellow,blue,20,70,A,590,832,112,loss,20
18IA,exp,1,44,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,10,90,100,20,yellow,blue,blue,100,20,B,655,6664,322,loss,100
18IA,exp,1,45,experimental,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,20,90,90,50,yellow,blue,blue,90,50,B,1372,879,69,no_loss,0
18IA,exp,1,46,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,30,90,80,20,blue,yellow,yellow,80,20,B,819,1019,4,no_loss,0
18IA,exp,1,47,experimental,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,10,90,70,20,yellow,blue,blue,70,20,B,1003,1039,330,loss,70
18IA,exp,1,48,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,60,70,90,50,blue,yellow,blue,60,70,A,474,1149,347,loss,60
18IA,exp,1,49,experimental,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,50,90,60,40,blue,yellow,yellow,60,40,B,754,1170,344,loss,60
18IA,exp,1,50,experimental,vertical,right,top,left-top,right-top,left-bottom,right-bottom,50,70,100,30,blue,yellow,blue,50,70,A,509,949,26,no_loss,0
18IA,exp,1,51,experimental,vertical,right,top,left-top,right-top,left-bottom,right-bottom,10,80,80,20,blue,yellow,yellow,80,20,B,403,824,118,no_loss,0
18IA,exp,1,52,experimental,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,40,80,80,20,blue,yellow,blue,40,80,A,647,1230,50,no_loss,0
18IA,exp,1,53,experimental,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,60,70,70,50,yellow,blue,yellow,60,70,A,740,1126,320,loss,60
18IA,exp,1,54,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,10,80,70,30,blue,yellow,yellow,70,30,B,911,1855,237,no_loss,0
18IA,exp,1,55,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,50,50,80,40,yellow,blue,blue,80,40,B,669,1134,257,loss,80
18IA,exp,1,56,experimental,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,20,90,80,30,yellow,blue,yellow,20,90,A,936,1388,234,loss,20
18IA,exp,1,57,experimental,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,20,80,90,20,yellow,blue,blue,90,20,B,551,1265,299,loss,90
18IA,exp,1,58,catch,vertical,left,top,right-top,left-top,right-bottom,left-bottom,70,80,30,40,blue,yellow,blue,70,80,A,866,975,317,loss,70
18IA,exp,1,59,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,30,90,80,40,yellow,blue,yellow,30,90,A,568,1463,29,no_loss,0
18IA,exp,1,60,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,30,50,100,30,blue,yellow,yellow,100,30,B,802,817,122,no_loss,0
18IA,exp,1,61,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,40,60,50,40,blue,yellow,blue,40,60,A,415,824,25,no_loss,0
18IA,exp,1,62,experimental,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,60,50,70,20,blue,yellow,yellow,70,20,B,616,646,118,no_loss,0
18IA,exp,1,63,experimental,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,30,60,90,10,yellow,blue,blue,90,10,B,892,947,227,no_loss,0
18IA,exp,1,64,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,50,50,70,30,blue,yellow,blue,50,50,A,459,1010,129,no_loss,0
