subjectID, block_type, block_number, trial_number, trial_type, arrangement, prob_loc, high_loc, A_amount_loc, A_prob_loc, B_amount_loc, B_prob_loc, A_amount, A_prob, B_amount, B_prob, A_color, B_color,chosen_color, chosen_amount, chosen_prob, choice,startRT, choiceRT, spin_degrees, outcome, outcome_amount
20NA,practice,1,1,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,30,80,40,30,blue,yellow,yellow,40,30,B,1530,22365,265,loss,40
20NA,practice,1,2,experimental,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,40,60,50,40,blue,yellow,blue,40,60,A,1903,27165,103,no_loss,0
20NA,practice,1,3,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,60,60,90,50,yellow,blue,yellow,60,60,A,2090,11498,48,no_loss,0
20NA,practice,1,4,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,10,70,60,10,yellow,blue,blue,60,10,B,1340,10281,230,no_loss,0
20NA,practice,1,5,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,50,70,100,30,yellow,blue,yellow,50,70,A,2073,5514,23,no_loss,0
20NA,practice,1,6,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,60,50,70,40,yellow,blue,yellow,60,50,A,924,7064,266,loss,60
20NA,exp,1,1,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,60,60,90,50,yellow,blue,yellow,60,60,A,1262,11648,194,loss,60
20NA,exp,1,2,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,20,70,70,40,blue,yellow,blue,20,70,A,872,9815,231,loss,20
20NA,exp,1,3,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,30,60,70,20,yellow,blue,yellow,30,60,A,1672,17400,341,loss,30
20NA,exp,1,4,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,20,60,70,40,yellow,blue,yellow,20,60,A,755,8965,110,no_loss,0
20NA,exp,1,5,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,50,50,80,40,yellow,blue,yellow,50,50,A,870,8398,293,loss,50
20NA,exp,1,6,catch,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,90,60,40,20,yellow,blue,blue,40,20,B,4989,6882,84,no_loss,0
20NA,exp,1,7,experimental,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,50,90,100,20,blue,yellow,yellow,100,20,B,872,22699,297,loss,100
20NA,exp,1,8,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,60,80,70,40,blue,yellow,yellow,70,40,B,2221,11115,167,no_loss,0
20NA,exp,1,9,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,40,80,100,30,yellow,blue,yellow,40,80,A,654,8815,32,no_loss,0
20NA,exp,1,10,catch,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,60,70,20,50,yellow,blue,blue,20,50,B,587,7815,215,loss,20
20NA,exp,1,11,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,30,60,100,20,blue,yellow,yellow,100,20,B,486,15482,113,no_loss,0
20NA,exp,1,12,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,10,60,40,40,blue,yellow,blue,10,60,A,818,4199,141,no_loss,0
20NA,exp,1,13,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,20,60,50,40,yellow,blue,blue,50,40,B,654,8081,254,loss,50
20NA,exp,1,14,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,30,80,40,30,blue,yellow,yellow,40,30,B,2252,15298,252,no_loss,0
20NA,exp,1,15,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,30,80,70,30,yellow,blue,blue,70,30,B,1137,5298,225,no_loss,0
20NA,exp,1,16,experimental,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,50,80,60,30,blue,yellow,yellow,60,30,B,621,11615,148,no_loss,0
