subjectID, block_type, block_number, trial_number, trial_type, arrangement, prob_loc, high_loc, A_amount_loc, A_prob_loc, B_amount_loc, B_prob_loc, A_amount, A_prob, B_amount, B_prob, A_color, B_color,chosen_color, chosen_amount, chosen_prob, choice,startRT, choiceRT, spin_degrees, outcome, outcome_amount
03IE,practice,1,1,experimental,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,30,60,80,20,blue,yellow,yellow,80,20,B,4634,1264,201,no_win,0
03IE,practice,1,2,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,60,70,90,50,blue,yellow,blue,60,70,A,908,882,172,win,60
03IE,practice,1,3,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,10,90,70,20,blue,yellow,yellow,70,20,B,1096,5092,358,win,70
03IE,practice,1,4,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,20,90,80,30,yellow,blue,blue,80,30,B,1777,6637,271,win,80
03IE,practice,1,5,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,20,90,90,50,blue,yellow,yellow,90,50,B,1735,2635,172,no_win,0
03IE,practice,1,6,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,40,60,50,40,yellow,blue,blue,50,40,B,1500,6489,53,no_win,0
03IE,exp,1,1,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,40,90,70,40,blue,yellow,blue,40,90,A,2809,3328,156,win,40
03IE,exp,1,2,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,10,80,70,30,blue,yellow,blue,10,80,A,2517,2003,75,win,10
03IE,exp,1,3,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,60,60,90,50,blue,yellow,blue,60,60,A,974,2679,38,no_win,0
03IE,exp,1,4,catch,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,80,90,70,20,yellow,blue,yellow,80,90,A,2526,2232,277,win,80
03IE,exp,1,5,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,20,70,50,50,blue,yellow,blue,20,70,A,1012,927,83,no_win,0
03IE,exp,1,6,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,50,50,70,30,yellow,blue,yellow,50,50,A,793,1241,216,win,50
03IE,exp,1,7,experimental,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,60,50,70,40,yellow,blue,blue,70,40,B,1951,673,208,no_win,0
03IE,exp,1,8,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,30,80,100,40,yellow,blue,yellow,30,80,A,962,1097,241,win,30
03IE,exp,1,9,experimental,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,40,60,70,50,blue,yellow,blue,40,60,A,3205,959,244,win,40
03IE,exp,1,10,experimental,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,30,80,70,30,blue,yellow,blue,30,80,A,1965,1649,29,no_win,0
03IE,exp,1,11,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,20,70,70,40,blue,yellow,yellow,70,40,B,997,661,66,no_win,0
03IE,exp,1,12,experimental,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,50,90,60,40,yellow,blue,blue,60,40,B,644,680,118,no_win,0
03IE,exp,1,13,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,20,60,90,30,yellow,blue,yellow,20,60,A,737,696,74,no_win,0
03IE,exp,1,14,catch,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,90,60,40,20,yellow,blue,blue,40,20,B,689,772,330,win,40
03IE,exp,1,15,experimental,vertical,right,top,left-top,right-top,left-bottom,right-bottom,10,90,100,20,blue,yellow,yellow,100,20,B,609,792,357,win,100
03IE,exp,1,16,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,30,90,100,20,blue,yellow,blue,30,90,A,676,1192,77,win,30
03IE,exp,1,17,catch,vertical,right,top,left-top,right-top,left-bottom,right-bottom,80,70,30,40,blue,yellow,blue,80,70,A,770,2998,22,no_win,0
03IE,exp,1,18,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,40,60,50,40,yellow,blue,blue,50,40,B,753,8364,7,no_win,0
03IE,exp,1,19,experimental,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,20,80,90,20,blue,yellow,blue,20,80,A,867,634,318,win,20
03IE,exp,1,20,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,60,80,80,40,yellow,blue,yellow,60,80,A,2220,782,43,no_win,0
03IE,exp,1,21,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,10,70,90,20,yellow,blue,blue,90,20,B,623,1434,142,no_win,0
03IE,exp,1,22,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,20,90,90,50,blue,yellow,blue,20,90,A,4984,1696,326,win,20
03IE,exp,1,23,experimental,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,10,90,70,30,yellow,blue,yellow,10,90,A,675,1335,198,win,10
03IE,exp,1,24,experimental,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,30,90,80,20,yellow,blue,blue,80,20,B,2531,2167,2,no_win,0
03IE,exp,1,25,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,50,90,100,20,blue,yellow,yellow,100,20,B,604,853,174,no_win,0
03IE,exp,1,26,experimental,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,20,90,40,50,blue,yellow,blue,20,90,A,813,639,285,win,20
03IE,exp,1,27,catch,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,80,80,60,10,blue,yellow,blue,80,80,A,2029,809,30,no_win,0
03IE,exp,1,28,catch,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,60,70,20,50,yellow,blue,yellow,60,70,A,586,680,100,no_win,0
03IE,exp,1,29,experimental,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,40,80,80,20,yellow,blue,blue,80,20,B,682,630,87,no_win,0
03IE,exp,1,30,experimental,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,10,90,50,20,blue,yellow,yellow,50,20,B,580,1537,162,no_win,0
03IE,exp,1,31,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,30,60,80,10,yellow,blue,yellow,30,60,A,569,630,10,no_win,0
