subjectID, block_type, block_number, trial_number, mouse_rt, x, y, element, info_type
13IA,practice,1,1,2760,755,189,right-top,B_amount
13IA,practice,1,1,3985,348,201,left-top,B_prob
13IA,practice,1,1,5261,710,580,right-bottom,A_amount
13IA,practice,1,1,5771,358,576,left-bottom,A_prob
13IA,practice,1,1,7786,760,587,right-bottom,A_amount
13IA,practice,1,1,9261,378,595,left-bottom,A_prob
13IA,practice,1,1,10096,771,572,right-bottom,A_amount
13IA,practice,1,1,11202,388,585,left-bottom,A_prob
13IA,practice,1,1,12245,806,161,right-top,B_amount
13IA,practice,1,1,12936,349,169,left-top,B_prob
13IA,practice,1,1,14982,532,349,choice-button-left,B_choice_button
13IA,practice,1,2,1296,803,559,right-bottom,A_prob
13IA,practice,1,2,1730,336,544,left-bottom,B_prob
13IA,practice,1,2,2676,747,595,right-bottom,A_prob
13IA,practice,1,2,3399,763,177,right-top,A_amount
13IA,practice,1,2,4079,396,192,left-top,B_amount
13IA,practice,1,2,4754,791,595,right-bottom,A_prob
13IA,practice,1,2,5625,780,185,right-top,A_amount
13IA,practice,1,2,6841,791,584,right-bottom,A_prob
13IA,practice,1,2,8990,772,170,right-top,A_amount
13IA,practice,1,2,9395,773,579,right-bottom,A_prob
13IA,practice,1,2,9823,387,162,left-top,B_amount
13IA,practice,1,2,10399,389,548,left-bottom,B_prob
13IA,practice,1,2,12104,514,359,choice-button-left,B_choice_button
13IA,practice,1,3,1704,351,545,left-bottom,B_amount
13IA,practice,1,3,3542,342,210,left-top,B_prob
13IA,practice,1,3,4676,739,602,right-bottom,A_amount
13IA,practice,1,3,5485,766,209,right-top,A_prob
13IA,practice,1,3,6324,349,207,left-top,B_prob
13IA,practice,1,3,6778,343,545,left-bottom,B_amount
13IA,practice,1,3,7814,511,375,choice-button-left,B_choice_button
13IA,practice,1,4,1518,342,201,left-top,B_amount
13IA,practice,1,4,2940,343,564,left-bottom,B_prob
13IA,practice,1,4,4373,323,177,left-top,B_amount
13IA,practice,1,4,4961,299,610,left-bottom,B_prob
13IA,practice,1,4,5514,776,177,right-top,A_amount
13IA,practice,1,4,5976,806,608,right-bottom,A_prob
13IA,practice,1,4,6707,336,177,left-top,B_amount
13IA,practice,1,4,6974,310,593,left-bottom,B_prob
13IA,practice,1,4,7653,305,200,left-top,B_amount
13IA,practice,1,4,8338,308,564,left-bottom,B_prob
13IA,practice,1,4,8778,502,361,choice-button-left,B_choice_button
13IA,practice,1,5,1389,336,190,left-top,B_amount
13IA,practice,1,5,2678,773,171,right-top,B_prob
13IA,practice,1,5,3559,309,213,left-top,B_amount
13IA,practice,1,5,3946,791,183,right-top,B_prob
13IA,practice,1,5,4323,354,592,left-bottom,A_amount
13IA,practice,1,5,4748,781,566,right-bottom,A_prob
13IA,practice,1,5,5453,326,600,left-bottom,A_amount
13IA,practice,1,5,5884,751,595,right-bottom,A_prob
13IA,practice,1,5,6154,322,180,left-top,B_amount
13IA,practice,1,5,6348,773,147,right-top,B_prob
13IA,practice,1,5,6877,517,377,choice-button-left,B_choice_button
13IA,practice,1,6,1176,752,169,right-top,A_amount
13IA,practice,1,6,1684,334,201,left-top,A_prob
13IA,practice,1,6,2281,773,559,right-bottom,B_amount
13IA,practice,1,6,2689,346,591,left-bottom,B_prob
13IA,practice,1,6,3926,792,192,right-top,A_amount
13IA,practice,1,6,4397,312,199,left-top,A_prob
13IA,practice,1,6,4898,779,584,right-bottom,B_amount
13IA,practice,1,6,5257,333,593,left-bottom,B_prob
13IA,practice,1,6,5971,603,370,choice-button-right,B_choice_button
13IA,exp,1,1,1574,351,182,left-top,A_prob
13IA,exp,1,1,2237,741,166,right-top,A_amount
13IA,exp,1,1,3035,328,186,left-top,A_prob
13IA,exp,1,1,3974,773,153,right-top,A_amount
13IA,exp,1,1,4406,323,193,left-top,A_prob
13IA,exp,1,1,4926,828,178,right-top,A_amount
13IA,exp,1,1,5976,338,207,left-top,A_prob
13IA,exp,1,1,6542,767,579,right-bottom,B_amount
13IA,exp,1,1,7033,340,563,left-bottom,B_prob
13IA,exp,1,1,7938,742,575,right-bottom,B_amount
13IA,exp,1,1,8492,328,567,left-bottom,B_prob
13IA,exp,1,1,9077,592,354,choice-button-right,B_choice_button
13IA,exp,1,2,8371,781,161,right-top,B_amount
13IA,exp,1,2,9631,376,176,left-top,B_prob
13IA,exp,1,2,10881,781,152,right-top,B_amount
13IA,exp,1,2,11395,375,166,left-top,B_prob
13IA,exp,1,2,12638,791,584,right-bottom,A_amount
13IA,exp,1,2,13496,290,535,left-bottom,A_prob
13IA,exp,1,2,14795,800,137,right-top,B_amount
13IA,exp,1,2,15104,395,178,left-top,B_prob
13IA,exp,1,2,15794,802,174,right-top,B_amount
13IA,exp,1,2,16274,385,159,left-top,B_prob
13IA,exp,1,2,18709,505,352,choice-button-left,B_choice_button
13IA,exp,1,3,2039,309,126,left-top,B_amount
13IA,exp,1,3,3151,351,561,left-bottom,B_prob
13IA,exp,1,3,3928,794,198,right-top,A_amount
13IA,exp,1,3,4294,761,591,right-bottom,A_prob
13IA,exp,1,3,4997,345,545,left-bottom,B_prob
13IA,exp,1,3,5916,523,349,choice-button-left,B_choice_button
13IA,exp,1,4,1078,329,577,left-bottom,A_amount
13IA,exp,1,4,2458,325,194,left-top,A_prob
13IA,exp,1,4,2988,368,557,left-bottom,A_amount
13IA,exp,1,4,3544,311,194,left-top,A_prob
13IA,exp,1,4,4316,743,172,right-top,B_prob
13IA,exp,1,4,4902,765,587,right-bottom,B_amount
13IA,exp,1,4,5543,323,189,left-top,A_prob
13IA,exp,1,4,8099,596,364,choice-button-right,B_choice_button
13IA,exp,1,5,1092,727,166,right-top,B_prob
13IA,exp,1,5,1640,312,195,left-top,B_amount
13IA,exp,1,5,2305,741,163,right-top,B_prob
13IA,exp,1,5,2996,310,187,left-top,B_amount
13IA,exp,1,5,4241,781,200,right-top,B_prob
13IA,exp,1,5,4903,305,200,left-top,B_amount
13IA,exp,1,5,6160,793,193,right-top,B_prob
13IA,exp,1,5,7115,336,561,left-bottom,A_amount
13IA,exp,1,5,7651,790,557,right-bottom,A_prob
13IA,exp,1,5,9180,780,178,right-top,B_prob
13IA,exp,1,5,9794,346,175,left-top,B_amount
13IA,exp,1,5,10429,516,362,choice-button-left,B_choice_button
13IA,exp,1,6,887,311,219,left-top,A_amount
13IA,exp,1,6,1432,788,154,right-top,A_prob
13IA,exp,1,6,2598,327,207,left-top,A_amount
13IA,exp,1,6,3724,780,221,right-top,A_prob
13IA,exp,1,6,4227,326,215,left-top,A_amount
13IA,exp,1,6,5154,788,225,right-top,A_prob
13IA,exp,1,6,6297,334,554,left-bottom,B_amount
13IA,exp,1,6,6514,779,587,right-bottom,B_prob
13IA,exp,1,6,7611,602,381,choice-button-right,B_choice_button
13IA,exp,1,7,1063,772,203,right-top,A_prob
13IA,exp,1,7,1669,318,208,left-top,A_amount
13IA,exp,1,7,2454,786,221,right-top,A_prob
13IA,exp,1,7,2926,784,559,right-bottom,B_prob
13IA,exp,1,7,3555,804,212,right-top,A_prob
13IA,exp,1,7,4003,786,559,right-bottom,B_prob
13IA,exp,1,7,4344,603,382,choice-button-right,B_choice_button
13IA,exp,1,8,874,777,217,right-top,A_prob
13IA,exp,1,8,1516,788,549,right-bottom,B_prob
