subjectID, block_type, block_number, trial_number, trial_type, arrangement, prob_loc, high_loc, A_amount_loc, A_prob_loc, B_amount_loc, B_prob_loc, A_amount, A_prob, B_amount, B_prob, A_color, B_color,chosen_color, chosen_amount, chosen_prob, choice,startRT, choiceRT, spin_degrees, outcome, outcome_amount
28IE,practice,1,1,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,10,90,50,20,blue,yellow,blue,10,90,A,1483,5775,49,win,10
28IE,practice,1,2,experimental,vertical,right,top,left-top,right-top,left-bottom,right-bottom,30,80,40,30,blue,yellow,blue,30,80,A,1246,10082,346,win,30
28IE,practice,1,3,experimental,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,50,70,100,30,yellow,blue,blue,100,30,B,735,6165,277,win,100
28IE,practice,1,4,catch,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,80,90,70,20,yellow,blue,yellow,80,90,A,735,4464,3,no_win,0
28IE,practice,1,5,experimental,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,30,60,90,10,yellow,blue,yellow,30,60,A,883,4265,249,win,30
28IE,practice,1,6,experimental,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,30,80,70,30,blue,yellow,yellow,70,30,B,932,5799,227,no_win,0
28IE,exp,1,1,experimental,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,30,60,90,10,yellow,blue,yellow,30,60,A,2190,4879,256,win,30
28IE,exp,1,2,experimental,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,20,60,60,40,yellow,blue,blue,60,40,B,1000,3722,134,no_win,0
28IE,exp,1,3,experimental,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,20,90,80,30,yellow,blue,blue,80,30,B,1026,4471,34,no_win,0
28IE,exp,1,4,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,50,90,100,20,yellow,blue,yellow,50,90,A,728,5148,316,win,50
28IE,exp,1,5,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,60,70,70,50,yellow,blue,yellow,60,70,A,557,3943,6,no_win,0
28IE,exp,1,6,experimental,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,20,80,50,40,yellow,blue,yellow,20,80,A,576,4129,253,win,20
28IE,exp,1,7,experimental,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,20,90,40,50,blue,yellow,blue,20,90,A,838,4554,302,win,20
28IE,exp,1,8,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,60,60,90,50,yellow,blue,blue,90,50,B,575,5102,40,no_win,0
28IE,exp,1,9,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,50,90,60,50,blue,yellow,blue,50,90,A,672,8744,351,win,50
28IE,exp,1,10,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,20,90,90,50,yellow,blue,yellow,20,90,A,1113,5723,144,win,20
28IE,exp,1,11,experimental,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,20,70,80,30,blue,yellow,yellow,80,30,B,681,5486,189,no_win,0
