subjectID, block_type, block_number, trial_number, trial_type, arrangement, prob_loc, high_loc, A_amount_loc, A_prob_loc, B_amount_loc, B_prob_loc, A_amount, A_prob, B_amount, B_prob, A_color, B_color,chosen_color, chosen_amount, chosen_prob, choice,startRT, choiceRT, spin_degrees, outcome, outcome_amount
03IA,practice,1,1,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,60,80,80,30,yellow,blue,yellow,60,80,A,18912,25209,161,loss,60
03IA,practice,1,2,experimental,vertical,right,top,left-top,right-top,left-bottom,right-bottom,30,60,80,10,blue,yellow,yellow,80,10,B,19240,15285,40,no_loss,0
03IA,practice,1,3,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,30,80,70,30,blue,yellow,yellow,70,30,B,42718,14848,333,loss,70
03IA,practice,1,4,experimental,vertical,right,top,left-top,right-top,left-bottom,right-bottom,10,80,80,20,blue,yellow,yellow,80,20,B,800,11084,254,no_loss,0
03IA,practice,1,5,experimental,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,60,60,90,50,yellow,blue,blue,90,50,B,1834,6644,255,loss,90
03IA,practice,1,6,experimental,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,20,60,60,40,yellow,blue,blue,60,40,B,2375,12663,18,no_loss,0
03IA,exp,1,1,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,10,60,70,10,yellow,blue,blue,70,10,B,961,12828,94,no_loss,0
03IA,exp,1,2,experimental,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,40,80,80,20,yellow,blue,blue,80,20,B,4814,8208,200,no_loss,0
03IA,exp,1,3,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,20,80,50,40,blue,yellow,yellow,50,40,B,2252,6080,347,loss,50
03IA,exp,1,4,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,60,80,70,40,yellow,blue,blue,70,40,B,1904,5416,26,no_loss,0
03IA,exp,1,5,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,40,90,100,20,yellow,blue,blue,100,20,B,504,15120,220,no_loss,0
03IA,exp,1,6,experimental,horizontal,bottom,right,right-top,right-bottom,left-top,left-bottom,30,70,60,50,yellow,blue,blue,60,50,B,1170,7932,132,no_loss,0
03IA,exp,1,7,experimental,vertical,right,top,left-top,right-top,left-bottom,right-bottom,30,60,80,20,blue,yellow,yellow,80,20,B,1435,3847,191,no_loss,0
03IA,exp,1,8,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,50,50,100,10,yellow,blue,blue,100,10,B,2356,6848,280,no_loss,0
03IA,exp,1,9,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,60,80,80,30,yellow,blue,blue,80,30,B,1740,5551,215,no_loss,0
03IA,exp,1,10,experimental,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,50,50,70,30,blue,yellow,yellow,70,30,B,1203,4080,285,loss,70
03IA,exp,1,11,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,30,80,70,30,blue,yellow,yellow,70,30,B,2671,4698,286,loss,70
03IA,exp,1,12,experimental,vertical,left,top,right-top,left-top,right-bottom,left-bottom,30,60,70,30,blue,yellow,yellow,70,30,B,1739,3153,49,no_loss,0
03IA,exp,1,13,experimental,horizontal,top,left,left-bottom,left-top,right-bottom,right-top,60,70,90,50,blue,yellow,yellow,90,50,B,1203,3559,301,loss,90
03IA,exp,1,14,experimental,vertical,left,bottom,right-bottom,left-bottom,right-top,left-top,50,80,60,30,yellow,blue,blue,60,30,B,809,1265,285,loss,60
03IA,exp,1,15,experimental,vertical,right,bottom,left-bottom,right-bottom,left-top,right-top,20,70,70,40,yellow,blue,blue,70,40,B,903,9637,94,no_loss,0
03IA,exp,1,16,experimental,horizontal,top,right,right-bottom,right-top,left-bottom,left-top,20,70,50,50,yellow,blue,yellow,20,70,A,931,3953,31,no_loss,0
03IA,exp,1,17,experimental,vertical,right,top,left-top,right-top,left-bottom,right-bottom,10,90,70,30,blue,yellow,yellow,70,30,B,790,3962,158,no_loss,0
03IA,exp,1,18,experimental,horizontal,bottom,left,left-top,left-bottom,right-top,right-bottom,50,60,90,20,blue,yellow,yellow,90,20,B,37103,3024,228,no_loss,0
